,loss,auc,PR,accuracy,precision,recall,val_loss,val_auc,val_PR,val_accuracy,val_precision,val_recall
0,0.2600512206554413,0.8704650402069092,0.6076607704162598,0.9048023819923401,0.7263610363006592,0.4183168411254883,0.15869250893592834,0.9647274017333984,0.8332768678665161,0.937858521938324,0.8684210777282715,0.6111111044883728
1,0.2016909420490265,0.9273028373718262,0.7459657192230225,0.9236612915992737,0.7746243476867676,0.5742574334144592,0.14457358419895172,0.9667814373970032,0.8547381162643433,0.9431166052818298,0.844748854637146,0.6851851940155029
2,0.176296204328537,0.9464462399482727,0.7964091300964355,0.9324797987937927,0.7939826846122742,0.6423267126083374,0.13831645250320435,0.9699140191078186,0.8675597906112671,0.9455066919326782,0.8714285492897034,0.6777777671813965
3,0.16189822554588318,0.9560385346412659,0.8238202333450317,0.9374203085899353,0.8012572526931763,0.6835808753967285,0.13643038272857666,0.9712861180305481,0.8731452226638794,0.9507648348808289,0.8847926259040833,0.7111111283302307
4,0.14731496572494507,0.9628190398216248,0.8505107164382935,0.9423608183860779,0.8147625923156738,0.7149339914321899,0.13271106779575348,0.9737660884857178,0.8774189352989197,0.9526768922805786,0.8733624219894409,0.7407407164573669
5,0.13137029111385345,0.9712686538696289,0.8778071403503418,0.9477794170379639,0.8303530216217041,0.7471122145652771,0.13327886164188385,0.9723756313323975,0.8727786540985107,0.9507648348808289,0.8847926259040833,0.7111111283302307
6,0.12495379894971848,0.973895788192749,0.8896200656890869,0.9529324173927307,0.847335159778595,0.7739273905754089,0.13305671513080597,0.9727213382720947,0.8723156452178955,0.9517208337783813,0.8626609444618225,0.7444444298744202
7,0.11761950701475143,0.9772348999977112,0.8991641998291016,0.954260528087616,0.8537799715995789,0.778052806854248,0.135514497756958,0.9719731211662292,0.8699560165405273,0.9498087763786316,0.8602620363235474,0.729629635810852
8,0.10726378113031387,0.9811697006225586,0.9146456718444824,0.9574479460716248,0.8637382388114929,0.794966995716095,0.12741251289844513,0.9745599031448364,0.8833545446395874,0.9531548619270325,0.8839285969734192,0.7333333492279053
9,0.10562196373939514,0.9806130528450012,0.9182654619216919,0.9605822563171387,0.8741103410720825,0.8106435537338257,0.13523618876934052,0.9706244468688965,0.8737404346466064,0.9574570059776306,0.8724279999732971,0.7851851582527161
10,0.09617865830659866,0.9850887060165405,0.9290564060211182,0.9618040919303894,0.8740675449371338,0.8217821717262268,0.13078908622264862,0.9737497568130493,0.880456268787384,0.9574570059776306,0.9058296084403992,0.7481481432914734
11,0.08787643164396286,0.9869941473007202,0.9406011700630188,0.9657883644104004,0.8913808465003967,0.8362210988998413,0.14928404986858368,0.9597451090812683,0.8646018505096436,0.956978976726532,0.8600000143051147,0.7962962985038757
12,0.08672892302274704,0.9864787459373474,0.9427523612976074,0.9658414721488953,0.8866695761680603,0.8424092531204224,0.13178059458732605,0.9735912680625916,0.888995349407196,0.9526768922805786,0.8489795923233032,0.770370364189148
13,0.08406702429056168,0.9877158999443054,0.9450889229774475,0.9671164751052856,0.8960070013999939,0.8424092531204224,0.14902962744235992,0.9646522402763367,0.8630564212799072,0.9550669193267822,0.8760683536529541,0.7592592835426331
14,0.07786202430725098,0.990108072757721,0.9514886736869812,0.9681258201599121,0.8924268484115601,0.8556105494499207,0.15552259981632233,0.9623104333877563,0.8640922904014587,0.9517208337783813,0.8366534113883972,0.7777777910232544
15,0.07523036003112793,0.9891504049301147,0.9549193978309631,0.9706757068634033,0.8966101408004761,0.8729373216629028,0.16201825439929962,0.9612818360328674,0.8531415462493896,0.9517208337783813,0.8421052694320679,0.770370364189148
16,0.0781257376074791,0.9906421899795532,0.9506574869155884,0.9692944884300232,0.8992214798927307,0.8576732873916626,0.15068884193897247,0.9658331871032715,0.8605034351348877,0.9483747482299805,0.8461538553237915,0.7333333492279053
17,0.07231952995061874,0.9904838800430298,0.957966148853302,0.9729069471359253,0.9110824465751648,0.875,0.14887258410453796,0.9688478112220764,0.864401638507843,0.9526768922805786,0.8379446864128113,0.7851851582527161
18,0.06667988002300262,0.9923088550567627,0.9643192291259766,0.9731725454330444,0.9123334884643555,0.8758251070976257,0.15408805012702942,0.9658128619194031,0.8636637926101685,0.9512428045272827,0.8529411554336548,0.7518518567085266
19,0.06435813754796982,0.9925245642662048,0.9659280180931091,0.9748725295066833,0.9142250418663025,0.8882012963294983,0.16053274273872375,0.965019166469574,0.8638777136802673,0.9545888900756836,0.8458498120307922,0.7925925850868225
20,0.06252919137477875,0.9925691485404968,0.9658529162406921,0.9757755994796753,0.9187234044075012,0.8906765580177307,0.16717123985290527,0.9587815403938293,0.86083984375,0.9536328911781311,0.8777292370796204,0.7444444298744202
21,0.06277437508106232,0.9917429089546204,0.9664359092712402,0.9767849445343018,0.9273118376731873,0.8894389271736145,0.18296018242835999,0.9642457962036133,0.8516160249710083,0.95219886302948,0.8455284833908081,0.770370364189148
22,0.061538197100162506,0.9929469227790833,0.9695826768875122,0.9767318367958069,0.922913134098053,0.8939769268035889,0.18667232990264893,0.9595386981964111,0.8478478193283081,0.9498087763786316,0.8481012582778931,0.7444444298744202
23,0.06002954766154289,0.9933761954307556,0.9710567593574524,0.9776880741119385,0.9260203838348389,0.8985148668289185,0.17680200934410095,0.9625148177146912,0.8515727519989014,0.9517208337783813,0.8477365970611572,0.7629629373550415
24,0.05930379405617714,0.9929141998291016,0.9702663421630859,0.9786443114280701,0.9313139915466309,0.9005775451660156,0.18210111558437347,0.9614883065223694,0.8457735776901245,0.9574570059776306,0.8724279999732971,0.7851851582527161
25,0.057439301162958145,0.9938661456108093,0.9715835452079773,0.9786974191665649,0.9287833571434021,0.9038779139518738,0.18955498933792114,0.9605196118354797,0.8544831275939941,0.9531548619270325,0.8524590134620667,0.770370364189148
26,0.05659371241927147,0.9934902787208557,0.9720543026924133,0.9789630174636841,0.9337040185928345,0.9005775451660156,0.18067222833633423,0.9592561721801758,0.8507792353630066,0.956978976726532,0.868852436542511,0.7851851582527161
27,0.05244779586791992,0.9950051307678223,0.97650545835495,0.9807692170143127,0.9387233853340149,0.9100660085678101,0.18005560338497162,0.9619202017784119,0.8621802926063538,0.9579349756240845,0.8823529481887817,0.7777777910232544
28,0.05420231819152832,0.9943323135375977,0.9756745100021362,0.9785380363464355,0.9290569424629211,0.9022276997566223,0.17759020626544952,0.9555026292800903,0.8547182679176331,0.956978976726532,0.8879310488700867,0.7629629373550415
29,0.05585477501153946,0.9937576055526733,0.9721072316169739,0.9797598719596863,0.936352014541626,0.9042904376983643,0.18449872732162476,0.9604200720787048,0.8501710891723633,0.9536328911781311,0.8392156958580017,0.7925925850868225
30,0.05158363655209541,0.9947288632392883,0.9773949980735779,0.9805567264556885,0.9386188983917236,0.9084158539772034,0.1844353824853897,0.9543125033378601,0.8545381426811218,0.9565009474754333,0.8653061389923096,0.7851851582527161
31,0.04734165966510773,0.9953209161758423,0.9796304106712341,0.9827347993850708,0.9418947100639343,0.9228547811508179,0.1954532116651535,0.959926962852478,0.8515240550041199,0.95219886302948,0.8427419066429138,0.7740740776062012
32,0.05005974695086479,0.9953434467315674,0.9782582521438599,0.9809285998344421,0.9399232864379883,0.9100660085678101,0.1815727800130844,0.9576706886291504,0.8515405654907227,0.956978976726532,0.8543307185173035,0.8037037253379822
33,0.04730476066470146,0.9955412745475769,0.97980135679245,0.9822567105293274,0.9431721568107605,0.9174917340278625,0.19481950998306274,0.9591311812400818,0.8595533967018127,0.9550669193267822,0.8606557250022888,0.7777777910232544
34,0.0537143349647522,0.9940267205238342,0.9751642942428589,0.9799192547798157,0.9368061423301697,0.9051154851913452,0.212723508477211,0.9479182958602905,0.8371177911758423,0.9541109204292297,0.8595041036605835,0.770370364189148
35,0.04705091193318367,0.9958621263504028,0.9798336625099182,0.982628583908081,0.9422184824943542,0.9216171503067017,0.19886894524097443,0.9533499479293823,0.8475276231765747,0.9550669193267822,0.8548387289047241,0.7851851582527161
36,0.0439479760825634,0.9954743385314941,0.9812100529670715,0.9842222929000854,0.9474127292633057,0.9290428757667542,0.19976764917373657,0.95879065990448,0.8429582715034485,0.9560229182243347,0.8560000061988831,0.7925925850868225
37,0.04960533231496811,0.994558572769165,0.9768658876419067,0.9823629260063171,0.942470371723175,0.9191418886184692,0.1904245913028717,0.9576096534729004,0.8515071868896484,0.9545888900756836,0.8691983222961426,0.7629629373550415
38,0.04307619854807854,0.9958615899085999,0.9819470643997192,0.9844878911972046,0.9486532211303711,0.9298679828643799,0.228110671043396,0.9530998468399048,0.8337650895118713,0.9531548619270325,0.8467742204666138,0.7777777910232544
39,0.04366045445203781,0.995890200138092,0.9836913347244263,0.984062910079956,0.9428690671920776,0.9327557682991028,0.21060064435005188,0.9603834748268127,0.8397692441940308,0.9478967785835266,0.8108108043670654,0.7777777910232544
