,loss,auc,PR,accuracy,precision,recall,val_loss,val_auc,val_PR,val_accuracy,val_precision,val_recall
0,0.3175058662891388,0.8159176111221313,0.47168564796447754,0.8857840895652771,0.6421161890029907,0.2553630471229553,0.2535315155982971,0.9414928555488586,0.7721845507621765,0.9278202652931213,0.8361582159996033,0.5481481552124023
1,0.2627308964729309,0.882784366607666,0.6372154355049133,0.9055992364883423,0.7107492089271545,0.4500825107097626,0.18228191137313843,0.955177366733551,0.8250328898429871,0.9096558094024658,0.9175257682800293,0.3296296298503876
2,0.2596864700317383,0.8931390047073364,0.6626509428024292,0.9119740724563599,0.7596479058265686,0.4628712832927704,0.15644671022891998,0.9663260579109192,0.8470175266265869,0.9469407200813293,0.8533333539962769,0.7111111283302307
3,0.23086196184158325,0.9140542149543762,0.713860809803009,0.9170739650726318,0.7554765939712524,0.5264026522636414,0.1936742514371872,0.9591779708862305,0.802489697933197,0.9364244937896729,0.8017621040344238,0.6740740537643433
4,0.29230454564094543,0.9081071019172668,0.6765630841255188,0.9110178351402283,0.7321760654449463,0.4872112274169922,0.20578721165657043,0.9624608159065247,0.8325425386428833,0.8934034705162048,0.9433962106704712,0.18518517911434174
5,0.24056962132453918,0.9212836027145386,0.7255996465682983,0.9198364019393921,0.7751052379608154,0.5317656993865967,0.20007918775081635,0.9674208164215088,0.853252112865448,0.9106118679046631,0.9462365508079529,0.32592591643333435
6,0.3206319212913513,0.9022908806800842,0.6675100326538086,0.9112303256988525,0.7342875003814697,0.4867986738681793,0.18605054914951324,0.956470251083374,0.8089855909347534,0.9402485489845276,0.788844645023346,0.7333333492279053
7,0.26113608479499817,0.907951295375824,0.6714117527008057,0.9088929295539856,0.7470383048057556,0.4422442317008972,0.17032618820667267,0.9642974138259888,0.8411778807640076,0.9263862371444702,0.908450722694397,0.47777777910232544
8,0.27182143926620483,0.9136877059936523,0.685417652130127,0.9131428003311157,0.7536977529525757,0.48349836468696594,0.17359739542007446,0.9601353406906128,0.8507338762283325,0.9278202652931213,0.9219858050346375,0.48148149251937866
9,0.26745426654815674,0.9064003825187683,0.6940215229988098,0.9176051616668701,0.7807074189186096,0.5008251070976257,0.17241914570331573,0.9586432576179504,0.8530707955360413,0.9369024634361267,0.9156626462936401,0.5629629492759705
10,0.261431485414505,0.9077112674713135,0.6982582211494446,0.9166489839553833,0.7601947784423828,0.5152640342712402,0.19571232795715332,0.964127779006958,0.8589875102043152,0.913957953453064,0.949999988079071,0.35185185074806213
11,0.3062567710876465,0.9045352339744568,0.6763079762458801,0.9120803475379944,0.7565043568611145,0.46782177686691284,0.201748326420784,0.9527778029441833,0.8340435028076172,0.9096558094024658,0.9263157844543457,0.32592591643333435
12,0.43114644289016724,0.8572248816490173,0.543610692024231,0.8948682546615601,0.6585887670516968,0.38118812441825867,0.29194802045822144,0.9538449645042419,0.7909355759620667,0.870936930179596,0.0,0.0
13,0.45684322714805603,0.870030403137207,0.5823572874069214,0.8993837833404541,0.6866196990013123,0.4022277295589447,0.2946789562702179,0.9300920963287354,0.7823718786239624,0.883843183517456,1.0,0.10000000149011612
14,0.30298542976379395,0.8855369687080383,0.621455729007721,0.9037930369377136,0.7203450798988342,0.4133663475513458,0.22254914045333862,0.9602736830711365,0.8340349197387695,0.9086998105049133,0.9340659379959106,0.31481480598449707
15,0.37718772888183594,0.8854854702949524,0.6172758340835571,0.903952419757843,0.7153846025466919,0.4220297038555145,0.24379007518291473,0.9651644825935364,0.8398336172103882,0.8934034705162048,0.9607843160629272,0.1814814805984497
16,0.32002323865890503,0.8727133274078369,0.619511067867279,0.9044305086135864,0.7249820232391357,0.4154290556907654,0.21758721768856049,0.9584583640098572,0.8308586478233337,0.9230401515960693,0.9291338324546814,0.43703705072402954
17,0.367876261472702,0.8986910581588745,0.6810908317565918,0.9137271642684937,0.7849003076553345,0.45462045073509216,0.18147523701190948,0.9648939371109009,0.8415462970733643,0.942638635635376,0.890625,0.6333333253860474
18,0.3534472584724426,0.8910002112388611,0.6687456965446472,0.9109647274017334,0.7510067224502563,0.4616336524486542,0.18640321493148804,0.9601078629493713,0.8484591841697693,0.933078408241272,0.891566276550293,0.5481481552124023
19,0.2777484953403473,0.8864916563034058,0.67718905210495,0.9152145981788635,0.7883008122444153,0.4669966995716095,0.2538094222545624,0.9584512710571289,0.841011106967926,0.9053537249565125,0.949999988079071,0.28148147463798523
20,0.3463550806045532,0.8683468103408813,0.6517693400382996,0.9116553068161011,0.761512041091919,0.4570957124233246,0.1809851974248886,0.9594818949699402,0.8476921319961548,0.9340344071388245,0.9177215099334717,0.5370370149612427
21,0.3004261255264282,0.8887184262275696,0.6837458610534668,0.9155864715576172,0.7803895473480225,0.47937294840812683,0.19386374950408936,0.9604645371437073,0.8349684476852417,0.92829829454422,0.9054054021835327,0.4962962865829468
22,0.2558462619781494,0.9028831720352173,0.7203840017318726,0.9231831431388855,0.8122605085372925,0.5247524976730347,0.18383575975894928,0.9663749933242798,0.848514199256897,0.9373804926872253,0.9112426042556763,0.5703703761100769
23,0.2895726263523102,0.8871779441833496,0.716332197189331,0.923873782157898,0.8257725238800049,0.5181518197059631,0.21881771087646484,0.9653810262680054,0.856728732585907,0.9196940660476685,0.9322034120559692,0.40740740299224854
