,loss,auc,PR,accuracy,precision,recall,val_loss,val_auc,val_PR,val_accuracy,val_precision,val_recall
0,0.2958952784538269,0.8228048086166382,0.4996567666530609,0.8922652006149292,0.7008113861083984,0.28506600856781006,0.20154504477977753,0.9553096294403076,0.8129462599754333,0.9292542934417725,0.8812500238418579,0.5222222208976746
1,0.23376010358333588,0.9005151987075806,0.6600593328475952,0.9111772179603577,0.7301101684570312,0.49216172099113464,0.18199311196804047,0.9609789848327637,0.8296993970870972,0.9287762641906738,0.8903225660324097,0.5111111402511597
2,0.21670441329479218,0.9127864837646484,0.7129532694816589,0.9197301268577576,0.7586402297019958,0.5523927211761475,0.1652626097202301,0.9629710912704468,0.8209677338600159,0.9407265782356262,0.8842105269432068,0.6222222447395325
3,0.2052338421344757,0.9249653220176697,0.7346009016036987,0.9220144748687744,0.7578209042549133,0.5796204805374146,0.15613700449466705,0.9668404459953308,0.8400007486343384,0.9459847211837769,0.8866994976997375,0.6666666865348816
4,0.19380484521389008,0.9338840842247009,0.7603577971458435,0.9269549250602722,0.7677386403083801,0.6204620599746704,0.15086261928081512,0.9717068672180176,0.8584022521972656,0.9388145208358765,0.885869562625885,0.6037036776542664
5,0.1829761564731598,0.9409284591674805,0.7846270203590393,0.9325329661369324,0.7925963401794434,0.6448019742965698,0.1480981856584549,0.9694839715957642,0.8477517366409302,0.9440726637840271,0.8695651888847351,0.6666666865348816
6,0.17983566224575043,0.9440482258796692,0.7871515154838562,0.9333829283714294,0.78564453125,0.6637789011001587,0.1584453284740448,0.9679656028747559,0.8615404367446899,0.9373804926872253,0.8839778900146484,0.5925925970077515
7,0.17129112780094147,0.9508680701255798,0.8007403612136841,0.9348703622817993,0.7882579565048218,0.6757425665855408,0.14755241572856903,0.9704222679138184,0.8638423681259155,0.9483747482299805,0.8894230723381042,0.6851851940155029
8,0.16939446330070496,0.950514018535614,0.8077623248100281,0.9356672167778015,0.7870326638221741,0.6860560774803162,0.14911845326423645,0.9701548218727112,0.8515550494194031,0.9502868056297302,0.8516949415206909,0.7444444298744202
9,0.1610809862613678,0.9559977650642395,0.8227510452270508,0.9382702708244324,0.7973609566688538,0.698019802570343,0.1390068084001541,0.972856342792511,0.864261269569397,0.9512428045272827,0.8888888955116272,0.7111111283302307
10,0.15901778638362885,0.9575671553611755,0.8265864253044128,0.937207818031311,0.792648434638977,0.6938943862915039,0.137319415807724,0.9730028510093689,0.8676694631576538,0.9483747482299805,0.8715596199035645,0.7037037014961243
11,0.15471047163009644,0.9595391750335693,0.8373514413833618,0.9423608183860779,0.81684809923172,0.712046205997467,0.14008691906929016,0.9711275696754456,0.8609964847564697,0.947418749332428,0.8539823293685913,0.7148148417472839
12,0.15663295984268188,0.9585208892822266,0.8317066431045532,0.9395452737808228,0.7928050756454468,0.7182343006134033,0.1373298466205597,0.9734978079795837,0.8686615824699402,0.9483747482299805,0.8857142925262451,0.6888889074325562
13,0.14924591779708862,0.9626462459564209,0.8466676473617554,0.9433170557022095,0.8238663673400879,0.712046205997467,0.15411175787448883,0.9686394333839417,0.8720410466194153,0.9469407200813293,0.8840579986572266,0.6777777671813965
14,0.14646297693252563,0.963824987411499,0.8518549799919128,0.9459732174873352,0.8252426981925964,0.7363861203193665,0.14293552935123444,0.9713125824928284,0.8664533495903015,0.9450286626815796,0.8780487775802612,0.6666666865348816
