,loss,auc,PR,accuracy,precision,recall,val_loss,val_auc,val_PR,val_accuracy,val_precision,val_recall
0,0.2940276861190796,0.8287754058837891,0.4948219060897827,0.8898746371269226,0.7005714178085327,0.2528877854347229,0.1964312195777893,0.9543134570121765,0.8075847029685974,0.92829829454422,0.8999999761581421,0.5
1,0.23719708621501923,0.8954674601554871,0.6574527025222778,0.9106991291046143,0.7395228743553162,0.47318482398986816,0.18527869880199432,0.9586880207061768,0.8242477774620056,0.9340344071388245,0.8928571343421936,0.5555555820465088
2,0.21603216230869293,0.9149506092071533,0.7121868133544922,0.9175520539283752,0.7613908648490906,0.5239273905754089,0.1546652913093567,0.9652824401855469,0.840428352355957,0.9445506930351257,0.8928571343421936,0.6481481194496155
3,0.20558355748653412,0.9248963594436646,0.7345223426818848,0.9211644530296326,0.754054069519043,0.5754950642585754,0.16174019873142242,0.9640971422195435,0.8464862108230591,0.9383364915847778,0.9028571248054504,0.585185170173645
4,0.19264119863510132,0.933242678642273,0.7665107846260071,0.928389310836792,0.7828601598739624,0.6142739057540894,0.14800399541854858,0.9676169753074646,0.853524923324585,0.9488527774810791,0.8721461296081543,0.7074074149131775
5,0.18071983754634857,0.9439045190811157,0.7877128720283508,0.9308860898017883,0.7751102447509766,0.6526402831077576,0.15224196016788483,0.9684504270553589,0.8494064807891846,0.9469407200813293,0.850220263004303,0.7148148417472839
6,0.17309275269508362,0.9494792222976685,0.7979370355606079,0.9322673082351685,0.7718883156776428,0.6728547811508179,0.14907337725162506,0.97117018699646,0.8687218427658081,0.9388145208358765,0.894444465637207,0.5962963104248047
7,0.1676778346300125,0.9526395797729492,0.810579776763916,0.9359328746795654,0.7925072312355042,0.6806930899620056,0.14618492126464844,0.9666727185249329,0.8642364740371704,0.9440726637840271,0.8768472671508789,0.6592592597007751
8,0.16359786689281464,0.9552400708198547,0.8183940649032593,0.9370484352111816,0.7864077687263489,0.7017326951026917,0.14471612870693207,0.970473051071167,0.8598729372024536,0.9445506930351257,0.8737863898277283,0.6666666865348816
9,0.16116583347320557,0.9562617540359497,0.8240779638290405,0.9385359287261963,0.8012363314628601,0.6951320171356201,0.15938325226306915,0.9636338353157043,0.8561837673187256,0.9459847211837769,0.8755980730056763,0.6777777671813965
