,loss,auc,PR,accuracy,precision,recall,val_loss,val_auc,val_PR,val_accuracy,val_precision,val_recall
0,0.2963564991950989,0.8198060393333435,0.4961968958377838,0.8880152702331543,0.6612244844436646,0.2673267424106598,0.1847708374261856,0.9528611302375793,0.8033820986747742,0.9278202652931213,0.8789808750152588,0.5111111402511597
1,0.2390207052230835,0.8946740627288818,0.6512268781661987,0.9100084900856018,0.7407651543617249,0.46328383684158325,0.1652112901210785,0.9591352939605713,0.8259617686271667,0.9364244937896729,0.8826815485954285,0.585185170173645
2,0.21088984608650208,0.9193846583366394,0.7206376791000366,0.921323835849762,0.7558329105377197,0.5746699571609497,0.15732766687870026,0.9665833115577698,0.8399818539619446,0.9416825771331787,0.849056601524353,0.6666666865348816
3,0.1983489692211151,0.9311251640319824,0.7464891672134399,0.923873782157898,0.7576702833175659,0.6010726094245911,0.14772455394268036,0.9684504270553589,0.8494359254837036,0.9450286626815796,0.8780487775802612,0.6666666865348816
4,0.18912404775619507,0.9388521313667297,0.7644459009170532,0.925308108329773,0.7497546672821045,0.6303630471229553,0.1445539891719818,0.9687432050704956,0.8509910702705383,0.9507648348808289,0.8614718317985535,0.7370370626449585
5,0.18282994627952576,0.9429263472557068,0.7781174778938293,0.9307798743247986,0.7685673236846924,0.6617161631584167,0.1470668911933899,0.9727059602737427,0.8563981056213379,0.9445506930351257,0.8666666746139526,0.6740740537643433
6,0.17120955884456635,0.9506264925003052,0.8026648759841919,0.9331704378128052,0.7835603356361389,0.6646039485931396,0.1426774114370346,0.9748852252960205,0.8579334020614624,0.9464626908302307,0.8623853325843811,0.6962962746620178
7,0.16654722392559052,0.9544850587844849,0.8106746673583984,0.934923529624939,0.7853403091430664,0.6806930899620056,0.1435878872871399,0.9707016348838806,0.85102379322052,0.9502868056297302,0.8458333611488342,0.7518518567085266
8,0.16881422698497772,0.9522997140884399,0.8109409213066101,0.9366234540939331,0.7904672026634216,0.691006600856781,0.14723721146583557,0.9733889698982239,0.866283655166626,0.9469407200813293,0.89552241563797,0.6666666865348816
9,0.1582154482603073,0.9571419358253479,0.829884946346283,0.9406077265739441,0.8003680109977722,0.7178217768669128,0.1410895735025406,0.9742335677146912,0.864175021648407,0.9445506930351257,0.84375,0.699999988079071
10,0.15317478775978088,0.9608544111251831,0.8361128568649292,0.9433701634407043,0.8152275085449219,0.7244224548339844,0.13945996761322021,0.9729632139205933,0.8639140129089355,0.9464626908302307,0.8464912176132202,0.7148148417472839
11,0.15071319043636322,0.9619585871696472,0.8434059619903564,0.943210780620575,0.8161455988883972,0.7215346693992615,0.14271707832813263,0.9736980199813843,0.8598487377166748,0.9488527774810791,0.8622221946716309,0.7185184955596924
12,0.14916741847991943,0.9628181457519531,0.8452636003494263,0.9436889290809631,0.811700165271759,0.7326732873916626,0.14372453093528748,0.9709740877151489,0.8617126941680908,0.9450286626815796,0.8743961453437805,0.6703703999519348
13,0.14710678160190582,0.9640228748321533,0.8518309593200684,0.9443264007568359,0.8118767142295837,0.7388613820075989,0.13769255578517914,0.9722710251808167,0.864559531211853,0.947418749332428,0.8278688788414001,0.7481481432914734
14,0.14325851202011108,0.9644437432289124,0.8541375398635864,0.9465575814247131,0.8168007135391235,0.7541254162788391,0.14321275055408478,0.9730231761932373,0.8697817325592041,0.947418749332428,0.8603603839874268,0.7074074149131775
15,0.1454528123140335,0.9633497595787048,0.855334460735321,0.9446982741355896,0.8102288246154785,0.7450494766235352,0.140581876039505,0.9711601734161377,0.8683884739875793,0.9483747482299805,0.8374999761581421,0.7444444298744202
16,0.14110127091407776,0.9670062065124512,0.8593257069587708,0.9470356702804565,0.8244656920433044,0.7479373216629028,0.13830357789993286,0.9724234938621521,0.8732779622077942,0.9459847211837769,0.861751139163971,0.6925926208496094
17,0.13940532505512238,0.9674381613731384,0.8637749552726746,0.9484168887138367,0.8250559568405151,0.7607260942459106,0.1499307006597519,0.9674745798110962,0.8663793206214905,0.9483747482299805,0.8820754885673523,0.6925926208496094
18,0.1359892189502716,0.9688056707382202,0.8701846599578857,0.9487356543540955,0.8296430110931396,0.7574257254600525,0.13715139031410217,0.9711224436759949,0.8771583437919617,0.9512428045272827,0.9038461446762085,0.6962962746620178
19,0.12966573238372803,0.9720326066017151,0.8814041614532471,0.9497449994087219,0.832284152507782,0.7636138796806335,0.13322439789772034,0.970935583114624,0.8769887089729309,0.9531548619270325,0.8839285969734192,0.7333333492279053
20,0.13186439871788025,0.9709250926971436,0.8753978610038757,0.949691891670227,0.8269145488739014,0.7706270813941956,0.13048312067985535,0.9746960401535034,0.8809335231781006,0.9502868056297302,0.8772727251052856,0.7148148417472839
